TeamID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BALL,BALL
PlayerID,0,0,1,1,10,10,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,0,0,1,1,10,10,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,BALL,BALL
Attributes,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,87.91657,32.675213,84.36939,16.660757,50.48325,34.33183,57.70844,21.069927,69.34529,5.863648,56.29549,9.780987,71.03722,32.46272,50.80289,61.007473,65.97876,45.82898,79.83135,55.296024,61.901283,65.51511,60.36164,28.248724,63.269455,42.06375,29.406237,32.511787,49.994896,18.190369,50.003696,40.68923,74.734764,36.22841,49.25547,52.845192,65.51189,52.24807,76.47686,28.275322,64.043724,15.823121,49.794315,28.94933,86.92762,32.220875
2,87.93484,32.674896,84.36979,16.715494,50.501434,34.34948,57.726475,21.06956,69.30851,5.8279943,56.259354,9.781825,71.05533,32.4624,50.802372,60.97197,65.997185,45.864597,79.81311,55.278316,61.883385,65.515274,60.334484,28.240202,63.30589,42.099113,29.40446,32.511818,50.01314,18.20807,50.003963,40.707138,74.73459,36.210358,49.27384,52.880585,65.4937,52.230415,76.45853,28.257538,64.0433,15.786795,49.830185,28.948668,86.92713,32.148335
3,87.91657,32.675213,84.333206,16.716276,50.483513,34.34979,57.68993,21.034107,69.27172,5.7923408,56.204666,9.74673,71.019104,32.463036,50.80185,60.936466,65.96116,45.86511,79.79486,55.26061,61.865486,65.51544,60.307323,28.23168,63.296886,42.09925,29.402685,32.51185,49.97718,18.20883,49.985806,40.689507,74.73425,36.17426,49.256004,52.880806,65.47551,52.212757,76.440186,28.239754,64.00665,15.751252,49.82992,28.93067,86.89038,32.1127
4,87.88006,32.675846,84.29663,16.717056,50.447674,34.3504,57.65386,21.034842,69.21674,5.7571263,56.16853,9.747568,70.98252,32.42754,50.80133,60.900963,65.92513,45.86562,79.79456,55.224762,61.86505,65.47991,60.27081,28.19625,63.287888,42.09939,29.400917,32.511883,49.941223,18.20959,49.96765,40.67188,74.697655,36.138756,49.238167,52.88103,65.439545,52.21321,76.40384,28.240427,64.006226,15.714924,49.82979,28.92167,86.869095,32.050888
5,87.898315,32.67553,84.24176,16.718225,50.429752,34.350708,57.617313,20.99939,69.179955,5.721473,56.113842,9.712474,70.964226,32.409794,50.800808,60.865456,65.90712,45.865875,79.758064,55.189342,61.829254,65.48025,60.252552,28.178537,63.278885,42.099525,29.399141,32.511913,49.905533,18.228434,49.949497,40.65425,74.69749,36.12071,49.220333,52.881252,65.40317,52.1779,76.36716,28.20486,63.969574,15.679381,49.829655,28.912672,86.84782,31.98907
6,87.8618,32.676163,84.20518,16.719006,50.393387,34.315407,57.580765,20.963938,69.08858,5.6871376,56.059155,9.677379,70.94593,32.392048,50.80029,60.829952,65.889114,45.86613,79.75777,55.153496,61.82882,65.44472,60.216038,28.14311,63.269882,42.09966,29.397366,32.511944,49.869576,18.229193,49.93134,40.636623,74.69714,36.084606,49.202496,52.881477,65.36721,52.178352,76.33048,28.169294,63.96915,15.643053,49.829388,28.894674,86.82653,31.927256
7,87.843544,32.67648,84.205444,16.755497,50.41157,34.333057,57.544697,20.964674,69.051605,5.6332192,56.02302,9.678218,70.90971,32.392685,50.799767,60.794445,65.85309,45.866646,79.703026,55.10037,61.793022,65.44505,60.16172,28.126068,63.260777,42.09082,29.39559,32.511974,49.851597,18.229572,49.913185,40.618996,74.64242,36.049404,49.196552,52.88155,65.33083,52.14304,76.294136,28.169968,63.9325,15.607511,49.846924,28.867346,86.80525,31.865435
8,87.80666,32.622707,84.15058,16.756666,50.39365,34.333363,57.508152,20.929222,68.99585,5.5249414,55.968338,9.643125,70.89142,32.37494,50.799244,60.758938,65.81707,45.867157,79.70273,55.06452,61.792587,65.40952,60.14301,28.072254,63.251667,42.081978,29.393814,32.51201,49.833622,18.229952,49.89503,40.601368,74.64225,36.031353,49.190605,52.881626,65.294876,52.143494,76.25746,28.134401,63.93207,15.571181,49.864464,28.840015,86.783966,31.803617
9,87.82492,32.62239,84.114,16.757446,50.35781,34.333977,57.471607,20.89377,68.95829,5.416221,55.932205,9.643964,70.87312,32.357193,50.798725,60.72343,65.79906,45.867413,79.66623,55.029102,61.756794,65.40986,60.10695,28.072927,63.2881,42.11734,29.392048,32.51204,49.81591,18.248415,49.876873,40.58374,74.64191,35.99525,49.18466,52.881702,65.24052,52.10841,76.22079,28.098835,63.89542,15.535638,49.86433,28.831017,86.76268,31.741795
10,87.80666,32.622707,84.07742,16.758224,50.339893,34.334286,57.435535,20.894506,68.902534,5.3079386,55.87752,9.608871,70.83691,32.357826,50.798203,60.687923,65.78105,45.86767,79.66593,54.993256,61.738678,65.39226,60.05218,28.019787,63.2791,42.117477,29.39027,32.51207,49.779953,18.249174,49.85872,40.566113,74.605316,35.95975,49.166824,52.881924,65.20456,52.108864,76.18444,28.09951,63.840656,15.500489,49.864197,28.822018,86.7414,31.679976
11,87.77015,32.623344,84.04085,16.759005,50.303528,34.298985,57.398994,20.859055,68.865555,5.2540174,55.822838,9.573778,70.80032,32.322334,50.762043,60.652794,65.745026,45.86818,79.62943,54.957836,61.720562,65.374664,60.024796,27.993216,63.2701,42.117615,29.388494,32.5121,49.744,18.249933,49.846615,40.55436,74.60514,35.9417,49.14899,52.88215,65.16818,52.07355,76.147766,28.063944,63.84023,15.464159,49.86393,28.804018,86.720116,31.618155
12,87.78841,32.623028,83.985985,16.760176,50.321712,34.316635,57.36245,20.823605,68.8098,5.1457314,55.78671,9.574618,70.81843,32.322018,50.761524,60.617287,65.70881,45.850758,79.629135,54.921986,61.702446,65.35706,59.99741,27.966646,63.261097,42.11775,29.386719,32.51213,49.72616,18.259354,49.834515,40.542606,74.604805,35.905598,49.1371,52.882298,65.132225,52.074005,76.11142,28.06462,63.803577,15.428616,49.863796,28.79502,86.69883,31.55633
13,87.75189,32.62366,83.98625,16.796663,50.30379,34.31694,57.32638,20.82434,68.77224,5.0370016,55.732025,9.539527,70.78221,32.32265,50.761,60.581776,65.72723,45.88637,79.574394,54.86886,61.68433,65.33947,59.96135,27.967318,63.252094,42.117886,29.384943,32.512165,49.708313,18.268774,49.82241,40.530857,74.55008,35.870396,49.12521,52.882446,65.095856,52.038696,76.074745,28.029053,63.80315,15.392284,49.863667,28.78602,86.67754,31.494507
14,87.733635,32.623978,83.94968,16.797441,50.267956,34.317554,57.289837,20.78889,68.71648,4.9287114,55.641216,9.505276,70.74563,32.28716,50.760483,60.54627,65.69121,45.886883,79.556145,54.85115,61.666214,65.32187,59.94264,27.913506,63.24299,42.109047,29.383177,32.512196,49.67236,18.269533,49.804253,40.51323,74.568375,35.88815,49.11332,52.882595,65.0599,52.03915,76.03807,27.993486,63.7665,15.356742,49.862865,28.732021,86.656265,31.432678
15,87.696754,32.570206,83.89482,16.79861,50.25004,34.31786,57.253296,20.753439,68.66149,4.8935,55.623398,9.523872,70.72733,32.269417,50.75996,60.510757,65.65519,45.887394,79.537895,54.83344,61.648098,65.304276,59.888325,27.896465,63.23388,42.100204,29.381401,32.512226,49.63641,18.270292,49.7861,40.495598,74.56803,35.852043,49.10467,52.900513,65.02352,52.003838,76.001724,27.994164,63.766075,15.32041,49.86207,28.678024,86.63498,31.370855
16,87.69652,32.533936,83.858246,16.79939,50.213673,34.282562,57.235023,20.735714,68.60612,4.8217483,55.58678,9.488361,70.70904,32.25167,50.759438,60.475246,65.63718,45.88765,79.5376,54.79759,61.630203,65.30444,59.851814,27.861038,63.234093,42.11816,29.379625,32.512257,49.600456,18.271053,49.767944,40.47797,74.53144,35.816544,49.09602,52.91843,64.96917,51.968758,75.96506,27.958597,63.72942,15.284867,49.825397,28.62469,86.61369,31.309025
17,87.65976,32.4983,83.82168,16.800169,50.231857,34.30021,57.21675,20.717989,68.51455,4.769154,55.514286,9.471868,70.67283,32.252304,50.75892,60.439735,65.61917,45.887905,79.5011,54.762173,61.612305,65.30461,59.833557,27.843325,63.233665,42.082253,29.37785,32.51229,49.600727,18.289133,49.749786,40.460342,74.5311,35.780437,49.078186,52.918655,64.93301,51.95133,75.92838,27.923033,63.728996,15.248534,49.78846,28.553352,86.59241,31.247198
18,87.65952,32.462025,83.766815,16.801338,50.213936,34.300518,57.18021,20.682537,68.459175,4.697403,55.47816,9.472708,70.65453,32.23456,50.758396,60.404224,65.58315,45.888416,79.5008,54.72632,61.611866,65.26908,59.797043,27.8079,63.23345,42.064297,29.376074,32.51232,49.60019,18.252972,49.722687,40.442856,74.4945,35.744938,49.060352,52.918877,64.89684,51.933903,75.89204,27.923708,63.69234,15.212991,49.805332,28.481016,86.57112,31.185371
19,87.622765,32.42639,83.76723,16.856066,50.1781,34.301132,57.144142,20.683277,68.34902,4.6087127,55.40542,9.43804,70.63624,32.216816,50.757874,60.368713,65.547134,45.888927,79.44605,54.67319,61.576073,65.26942,59.742733,27.790861,63.179443,42.065117,29.374306,32.512352,49.564507,18.271812,49.695587,40.425365,74.476204,35.727184,49.04846,52.919025,64.842705,51.916702,75.85536,27.888144,63.637577,15.177843,49.804268,28.409012,86.54983,31.123537
20,87.60427,32.390434,83.73065,16.856846,50.160183,34.301437,57.1076,20.647825,68.294044,4.573504,55.36905,9.420705,70.60002,32.21745,50.757355,60.333202,65.52913,45.889183,79.445755,54.637337,61.575638,65.23389,59.742275,27.754759,63.17923,42.047165,29.37253,32.512383,49.545998,18.23603,49.695854,40.443275,74.4579,35.709435,49.03657,52.919174,64.80654,51.899277,75.81869,27.85258,63.637363,15.159677,49.803204,28.337004,86.52854,31.061708
21,87.567276,32.318523,83.694084,16.857624,50.12382,34.26614,57.071056,20.612375,68.23867,4.501753,55.296806,9.422388,70.56344,32.18196,50.72119,60.29807,65.51112,45.88944,79.409256,54.60192,61.539845,65.23422,59.687965,27.737722,63.178802,42.011257,29.370754,32.512413,49.510315,18.254871,49.6777,40.425648,74.45756,35.67333,49.02468,52.919323,64.71582,51.828884,75.81836,27.816338,63.60071,15.124133,49.80214,28.264994,86.507256,30.999872
22,87.53052,32.282887,83.63924,16.858791,50.123558,34.24818,57.034992,20.613115,68.1471,4.449163,55.260437,9.405054,70.563255,32.163895,50.720673,60.262554,65.475105,45.88995,79.40896,54.566067,61.539406,65.19869,59.633198,27.684584,63.124367,41.976166,29.368883,32.512447,49.509777,18.21871,49.659546,40.40802,74.43926,35.65558,49.015766,52.919434,64.73401,51.84654,75.81786,27.761974,63.582172,15.088195,49.801075,28.192982,86.48597,30.938042
23,87.53027,32.246613,83.60267,16.859571,50.12329,34.230225,56.99845,20.577665,68.09173,4.377413,55.223824,9.369546,70.563065,32.145832,50.72015,60.22704,65.43889,45.872528,79.37246,54.530647,61.503613,65.19903,59.61494,27.66687,63.12458,41.99412,29.367022,32.51248,49.456123,18.23793,49.64139,40.390392,74.43892,35.619473,49.006847,52.919548,64.69764,51.81123,75.8172,27.689487,63.545094,15.016317,49.817947,28.120632,86.464676,30.876204
24,87.47514,32.193157,83.602936,16.896053,50.122894,34.20329,56.97994,20.541845,67.98158,4.288727,55.151585,9.371229,70.526855,32.14647,50.719105,60.15601,65.457306,45.90814,79.372154,54.494793,61.467384,65.16383,59.596,27.595005,63.124153,41.958214,29.36515,32.512512,49.455585,18.20177,49.623234,40.372765,74.40232,35.583973,48.994957,52.919697,64.66127,51.77592,75.816696,27.635122,63.52655,14.980377,49.816883,28.048615,86.44339,30.814371
25,87.4749,32.156883,83.54809,16.89722,50.122498,34.17635,56.943874,20.542585,67.92621,4.2169766,55.133278,9.353476,70.52648,32.110344,50.718586,60.120495,65.43951,45.926327,79.31741,54.441666,61.48528,65.163666,59.523663,27.578306,63.12394,41.940258,29.363287,32.512547,49.419907,18.22061,49.60508,40.355137,74.384026,35.56622,48.98307,52.919846,64.6249,51.740612,75.78002,27.599556,63.4899,14.944835,49.81582,27.976595,86.42477,30.760263
26,87.43815,32.121246,83.51152,16.897999,50.10405,34.140743,56.907333,20.507135,67.81586,4.1100197,55.060543,9.3188095,70.52611,32.074215,50.71754,60.04946,65.40328,45.908905,79.317566,54.45959,61.48484,65.128136,59.50472,27.50644,63.06993,41.94108,29.361416,32.51258,49.401394,18.18483,49.586926,40.33751,74.36572,35.54847,48.97118,52.919994,64.60671,51.722954,75.77919,27.508942,63.48947,14.908499,49.814754,27.904573,86.406136,30.706156
27,87.401146,32.04933,83.47496,16.898777,50.085735,34.114113,56.870792,20.471685,67.7239,4.0208898,55.024426,9.319652,70.48989,32.074852,50.71702,60.013947,65.4217,45.944515,79.31726,54.423737,61.4844,65.0926,59.431923,27.45364,63.069717,41.923126,29.359554,32.51261,49.365715,18.20367,49.56877,40.31988,74.36539,35.512363,48.953346,52.920216,64.57034,51.687645,75.77886,27.472694,63.434277,14.837015,49.81369,27.83255,86.387505,30.652048
28,87.382645,32.013374,83.43839,16.899555,50.06742,34.087482,56.834732,20.472427,67.613556,3.9139347,54.951946,9.303162,70.489525,32.038723,50.715977,59.94291,65.4039,45.962704,79.26267,54.388535,61.48418,65.07484,59.41344,27.417875,63.06929,41.88722,29.357683,32.512646,49.365177,18.167511,49.550617,40.302254,74.32879,35.47686,48.935513,52.92044,64.53397,51.652336,75.77836,27.418324,63.43385,14.800678,49.812626,27.760523,86.36888,30.597939
29,87.345894,31.977737,83.383545,16.900724,50.0582,34.06968,56.798187,20.436977,67.50301,3.7887068,54.915333,9.267655,70.43483,32.00355,50.715454,59.90739,65.36768,45.945282,79.26237,54.35268,61.483963,65.05707,59.340645,27.365076,63.014854,41.852127,29.355812,32.51268,49.310722,18.13249,49.538513,40.2905,74.328445,35.440754,48.917683,52.920662,64.497604,51.617027,75.777695,27.345827,63.3793,14.7837,49.79362,27.688831,86.35025,30.543829
30,87.34565,31.94146,83.38382,16.937204,50.048977,34.051876,56.761646,20.40153,67.39307,3.7183,54.879463,9.286673,70.43464,31.985487,50.71493,59.871872,65.340675,45.945667,79.262215,54.33475,61.48352,65.02154,59.3217,27.293207,62.996853,41.8524,29.353949,32.51271,49.32789,18.07787,49.526413,40.278748,74.29185,35.40525,48.89985,52.920883,64.461235,51.58172,75.74085,27.292135,63.37887,14.747362,49.792557,27.616802,86.33162,30.489717
31,87.30889,31.905823,83.34726,16.937983,50.04818,33.997997,56.743378,20.383804,67.28312,3.6478953,54.80674,9.252009,70.434456,31.967422,50.71389,59.80083,65.31367,45.94605,79.20762,54.299553,61.48308,64.986,59.249367,27.276514,62.978424,41.81677,29.352077,32.512745,49.326813,18.005545,49.514305,40.267,74.291504,35.36914,48.917683,52.920662,64.424866,51.546406,75.74019,27.219635,63.323673,14.675878,49.791492,27.54477,86.31299,30.435606
32,87.25352,31.816088,83.29242,16.939148,50.047916,33.98004,56.725105,20.36608,67.17258,3.52267,54.770126,9.216503,70.39825,31.968061,50.677464,59.747932,65.259445,45.928883,79.20732,54.263695,61.482864,64.96823,59.230423,27.204643,62.94242,41.817314,29.350216,32.51278,49.28979,17.933983,49.49615,40.24937,74.29116,35.33303,48.881477,52.885494,64.3885,51.511097,75.739685,27.16526,63.323246,14.63954,49.79043,27.472734,86.29436,30.381493
33,87.25327,31.779808,83.25586,16.939926,50.04765,33.962082,56.688564,20.330631,67.06264,3.4522681,54.69815,9.236363,70.39787,31.931932,50.67642,59.67689,65.223434,45.929394,79.207016,54.22784,61.482643,64.95047,59.1574,27.133793,62.88777,41.764275,29.348345,32.51281,49.28845,17.843573,49.477997,40.231743,74.29082,35.29692,48.880943,52.849884,64.35213,51.47579,75.73936,27.129007,63.28659,14.603995,49.789364,27.400698,86.275734,30.32738
34,87.25303,31.743528,83.2193,16.940704,49.993103,33.90913,56.652504,20.331373,66.9527,3.3818676,54.66154,9.200859,70.3975,31.895802,50.6759,59.64137,65.1688,45.876366,79.15257,54.210567,61.482204,64.91493,59.139145,27.11608,62.869343,41.728638,29.346474,32.512844,49.287373,17.771242,49.459843,40.214115,74.290474,35.26081,48.845276,52.85033,64.315346,51.40471,75.738525,27.038376,63.26805,14.568054,49.788296,27.32866,86.2571,30.273266
35,87.21627,31.70789,83.16446,16.941872,49.99284,33.89117,56.615967,20.295923,66.823975,3.2570953,54.588818,9.166198,70.36128,31.89644,50.674854,59.57032,65.114784,45.877132,79.15227,54.17471,61.481983,64.89716,59.120197,27.044209,62.83334,41.729187,29.34461,32.51288,49.250347,17.699673,49.44169,40.196487,74.29013,35.224697,48.84474,52.814716,64.27898,51.3694,75.70184,27.002808,63.230965,14.49617,49.805176,27.256277,86.23847,30.21915
36,87.21578,31.635326,83.1644,16.934578,49.992573,33.87321,56.579426,20.260475,66.714035,3.1866982,54.571262,9.202967,70.36091,31.860312,50.67433,59.534798,65.078575,45.85971,79.15196,54.13885,61.481766,64.879395,59.047867,27.027517,62.814907,41.693554,29.34274,32.51291,49.249542,17.645424,49.41459,40.179,74.25353,35.189198,48.808537,52.779552,64.24261,51.33409,75.70135,26.948425,63.212425,14.460228,49.80411,27.184235,86.21984,30.165035
37,87.21554,31.599045,83.164345,16.927279,49.992176,33.84627,56.543365,20.261219,66.60411,3.1163027,54.49929,9.222827,70.30622,31.82514,50.67381,59.49927,65.02456,45.860477,79.097374,54.103653,61.481327,64.84386,59.02892,26.955645,62.74226,41.640785,29.340878,32.512943,49.265903,17.536535,49.38749,40.161514,74.252846,35.11697,48.772335,52.744385,64.20624,51.298782,75.700676,26.875916,63.17577,14.424684,49.803043,27.112188,86.20121,30.110918
38,87.1604,31.545588,83.16429,16.919985,49.99178,33.81933,56.506824,20.22577,66.49357,2.9910834,54.42757,9.260859,70.30585,31.78901,50.672768,59.42822,64.96993,45.80745,79.09722,54.085724,61.48089,64.80833,58.956127,26.902847,62.724262,41.64106,29.339006,32.512974,49.228878,17.464962,49.351448,40.14417,74.2525,35.080856,48.79017,52.74416,64.16945,51.2277,75.70018,26.821533,63.120575,14.353197,49.80198,27.040138,86.18258,30.0568
39,87.160164,31.509304,83.16424,16.912687,49.97333,33.78372,56.470287,20.190323,66.383644,2.9206908,54.391712,9.279873,70.305466,31.752878,50.672245,59.392693,64.98793,45.807194,79.09692,54.049866,61.480667,64.79056,58.937637,26.86708,62.70583,41.605427,29.337143,32.51301,49.22807,17.410706,49.315407,40.12682,74.25215,35.044743,48.753967,52.708996,64.142166,51.201218,75.663,26.731577,63.047916,14.336622,49.800915,26.968088,86.16395,30.002684
40,87.159676,31.436735,83.164185,16.905394,49.955013,33.757088,56.434227,20.191065,66.27372,2.8502998,54.319252,9.263386,70.30509,31.716747,50.6712,59.32164,64.951515,45.771843,79.04232,54.014664,61.48045,64.77279,58.86485,26.814285,62.66983,41.605976,29.335272,32.513042,49.190506,17.30296,49.279366,40.109474,74.25181,35.00863,48.75343,52.67338,64.11489,51.174736,75.68101,26.713104,62.975044,14.301877,49.763966,26.896717,86.14532,29.948565
